,ID,NL,MR,MONOTONIC,ALIGNMENT
710,710,welche staaten grenzen an state_name grenzende staaten,answer(state(next_to_2(state(next_to_2(stateid(state_name)))))),0,"('welche', 'answer'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('an', 'ε'), ('state_name', 'stateid(state_name)'), ('grenzende', 'next_to_2'), ('staaten', 'state')"
711,711,welche staaten grenzen an staaten welche an state_name grenzen,answer(state(next_to_2(state(next_to_2(stateid(state_name)))))),1,"('welche', 'answer'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('an', 'ε'), ('staaten', 'state'), ('welche', 'ε'), ('an', 'next_to_2'), ('state_name', 'stateid(state_name)'), ('grenzen', 'ε')"
712,712,welche staaten grenzen an staaten an die an staaten angrenzen die state_name angrenzen,answer(state(next_to_2(state(next_to_2(state(next_to_2(stateid(state_name)))))))),0,"('welche', 'answer'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('an', 'ε'), ('staaten', 'state'), ('an', 'next_to_2'), ('die', 'ε'), ('an', 'next_to_2'), ('staaten', 'state'), ('angrenzen', 'ε'), ('die', 'ε'), ('state_name', 'stateid(state_name)'), ('angrenzen', 'ε')"
713,713,welche staaten grenzen an staaten welche an staaten grenzen welche staaten grenzen die an state_name grenzen,answer(state(next_to_2(state(next_to_2(state(next_to_2(state(next_to_2(stateid(state_name)))))))))),1,"('welche', 'answer'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('an', 'ε'), ('staaten', 'state'), ('welche', 'ε'), ('an', 'next_to_2'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('welche', 'ε'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('die', 'ε'), ('an', 'ε'), ('state_name', 'stateid(state_name)'), ('grenzen', 'ε')"
714,714,welche staaten grenzen an staaten welche an den staat mit der groessten bevoelkerung grenzen,answer(state(next_to_2(state(next_to_2(largest_one(population_1(state(all)))))))),0,"('welche', 'answer'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('an', 'ε'), ('staaten', 'state'), ('welche', 'ε'), ('an', 'next_to_2'), ('den', 'ε'), ('staat', 'state(all)'), ('mit', 'ε'), ('der', 'ε'), ('groessten', 'largest_one'), ('bevoelkerung', 'population_1'), ('grenzen', 'ε')"
715,715,welche staaten grenzen an staaten durch denen die river_name fliesst,answer(state(next_to_2(state(traverse_1(riverid(river_name)))))),1,"('welche', 'answer'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('an', 'ε'), ('staaten', 'state'), ('durch', 'traverse_1'), ('denen', 'ε'), ('die', 'ε'), ('river_name', 'riverid(river_name)'), ('fliesst', 'ε')"
716,716,welche staaten grenzen staaten durch welche der river_name fluss verlaeuft,answer(state(next_to_2(state(traverse_1(riverid(river_name)))))),1,"('welche', 'answer'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('staaten', 'state'), ('durch', 'traverse_1'), ('welche', 'ε'), ('der', 'ε'), ('river_name', 'riverid(river_name)'), ('fluss', 'ε'), ('verlaeuft', 'ε')"
717,717,welche staaten grenzen an staaten an durch denen der river_name fliesst,answer(state(next_to_2(state(traverse_1(riverid(river_name)))))),1,"('welche', 'answer'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('an', 'ε'), ('staaten', 'state'), ('an', 'ε'), ('durch', 'traverse_1'), ('denen', 'ε'), ('der', 'ε'), ('river_name', 'riverid(river_name)'), ('fliesst', 'ε')"
718,718,welche staaten grenzen an state_name an,answer(state(next_to_2(stateid(state_name)))),1,"('welche', 'answer'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('an', 'ε'), ('state_name', 'stateid(state_name)'), ('an', 'ε')"
719,719,welche staaten grenzen state_name und haben einen wichtigen fluss,"answer(intersection(state(next_to_2(stateid(state_name))), loc_1(major(river(all)))))",0,"('welche', 'answer'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('state_name', 'stateid(state_name)'), ('und', 'intersection'), ('haben', 'loc_1'), ('einen', 'ε'), ('wichtigen', 'major'), ('fluss', 'river(all)')"
720,720,welche staaten grenzen an den river_name fluss an,answer(state(next_to_2(riverid(river_name)))),1,"('welche', 'answer'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('an', 'ε'), ('den', 'ε'), ('river_name', 'riverid(river_name)'), ('fluss', 'ε'), ('an', 'ε')"
721,721,welche staaten grenzen an den bevoelkerungsreichsten staat,answer(state(next_to_2(largest_one(population_1(state(all)))))),1,"('welche', 'answer'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('an', 'ε'), ('den', 'ε'), ('bevoelkerungsreichsten', 'largest_one'), ('ε', 'population_1'), ('staat', 'state(all)')"
722,722,welcher staat grenzt dem staat welche an die meisten staaten grenzt,answer(state(next_to_2(most(state(next_to_2(state(all))))))),0,"('welcher', 'answer'), ('staat', 'state'), ('grenzt', 'next_to_2'), ('dem', 'ε'), ('staat', 'state(all)'), ('welche', 'ε'), ('an', 'next_to_2'), ('die', 'ε'), ('meisten', 'most'), ('staaten', 'state'), ('grenzt', 'ε')"
723,723,welche staaten grenzen dem staat mit den meisten staedten,answer(state(next_to_2(most(state(loc_1(city(all))))))),0,"('welche', 'answer'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('dem', 'ε'), ('staat', 'state'), ('mit', 'loc_1'), ('den', 'ε'), ('meisten', 'most'), ('staedten', 'city(all)')"
724,724,welche staaten grenzen dem staat mit den meisten wichtigsten staedten,answer(state(next_to_2(most(state(loc_1(major(city(all)))))))),0,"('welche', 'answer'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('dem', 'ε'), ('staat', 'state'), ('mit', 'loc_1'), ('den', 'ε'), ('meisten', 'most'), ('wichtigsten', 'major'), ('staedten', 'city(all)')"
725,725,welcher staat grenzt an den staat mit der kleinsten flaeche,answer(state(next_to_2(smallest_one(area_1(state(all)))))),0,"('welcher', 'answer'), ('staat', 'state'), ('grenzt', 'next_to_2'), ('an', 'ε'), ('den', 'ε'), ('staat', 'state(all)'), ('mit', 'ε'), ('der', 'ε'), ('kleinsten', 'smallest_one'), ('flaeche', 'area_1')"
726,726,welche staaten grenzen an die staaten mit den meisten staedten an,answer(state(next_to_2(most(state(loc_1(city(all))))))),0,"('welche', 'answer'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('an', 'ε'), ('die', 'ε'), ('staaten', 'state'), ('mit', 'loc_1'), ('den', 'ε'), ('meisten', 'most'), ('staedten', 'city(all)'), ('an', 'ε')"
727,727,welche staaten grenzen an state_name,answer(state(next_to_2(stateid(state_name)))),1,"('welche', 'answer'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('an', 'ε'), ('state_name', 'stateid(state_name)')"
728,728,welcher staat hat city_name als hauptstadt,"answer(state(capital_2(cityid(city_name, _))))",0,"('welcher', 'answer'), ('staat', 'state'), ('hat', 'capital_2'), ('city_name', 'cityid(city_name, _)'), ('als', 'ε'), ('hauptstadt', 'ε')"
729,729,durch welche staaten fliesst mindestens einer der hauptfluesse,answer(state(loc_1(major(river(all))))),0,"('durch', 'ε'), ('welche', 'answer'), ('staaten', 'state'), ('fliesst', 'major'), ('minloc_1tens', 'loc_1'), ('der', 'ε'), ('hauptfluesse', 'ε')"
730,730,durch welche staaten fliesst der fluss river_name,answer(state(traverse_1(riverid(river_name)))),0,"('durch', 'traverse_1'), ('welche', 'answer'), ('staaten', 'state'), ('fliesst', 'ε'), ('der', 'ε'), ('fluss', 'ε'), ('river_name', 'riverid(river_name)')"
731,731,durch welche staaten fliesst der river_name,answer(state(traverse_1(riverid(river_name)))),0,"('durch', 'traverse_1'), ('welche', 'answer'), ('staaten', 'state'), ('fliesst', 'ε'), ('der', 'ε'), ('river_name', 'riverid(river_name)')"
732,732,durch welche staaten verlaeuft der river_name,answer(state(traverse_1(riverid(river_name)))),0,"('durch', 'traverse_1'), ('welche', 'answer'), ('staaten', 'state'), ('verlaeuft', 'ε'), ('der', 'ε'), ('river_name', 'riverid(river_name)')"
733,733,durch welche staaten fliesst der river_name,answer(state(traverse_1(riverid(river_name)))),0,"('durch', 'traverse_1'), ('welche', 'answer'), ('staaten', 'state'), ('fliesst', 'ε'), ('der', 'ε'), ('river_name', 'riverid(river_name)')"
734,734,durch welche staaten verlaeuft der river_name fluss,answer(state(traverse_1(riverid(river_name)))),0,"('durch', 'traverse_1'), ('welche', 'answer'), ('staaten', 'state'), ('verlaeuft', 'ε'), ('der', 'ε'), ('river_name', 'riverid(river_name)'), ('fluss', 'ε')"
735,735,durch welche staaten fliesst der river_name fluss,answer(state(traverse_1(riverid(river_name)))),0,"('durch', 'traverse_1'), ('welche', 'answer'), ('staaten', 'state'), ('fliesst', 'ε'), ('der', 'ε'), ('river_name', 'riverid(river_name)'), ('fluss', 'ε')"
736,736,durch welche staaten verlaeuft der river_name fluss,answer(state(traverse_1(riverid(river_name)))),0,"('durch', 'traverse_1'), ('welche', 'answer'), ('staaten', 'state'), ('verlaeuft', 'ε'), ('der', 'ε'), ('river_name', 'riverid(river_name)'), ('fluss', 'ε')"
737,737,durch welche staaten fliesst der river_name fluss,answer(state(traverse_1(riverid(river_name)))),0,"('durch', 'traverse_1'), ('welche', 'answer'), ('staaten', 'state'), ('fliesst', 'ε'), ('der', 'ε'), ('river_name', 'riverid(river_name)'), ('fluss', 'ε')"
738,738,welcher staat hat den kuerzesten fluss,answer(state(traverse_1(shortest(river(all))))),1,"('welcher', 'answer'), ('staat', 'state'), ('hat', 'traverse_1'), ('den', 'ε'), ('kuerzesten', 'shortest'), ('fluss', 'river(all)')"
739,739,welche staaten haben eine hauptstadt die der hoechste punkt des staates ist,answer(state(loc_1(capital(highest(place(all)))))),1,"('welche', 'answer'), ('staaten', 'state'), ('haben', 'loc_1'), ('eine', 'ε'), ('hauptstadt', 'capital'), ('die', 'ε'), ('der', 'ε'), ('hoechste', 'highest'), ('punkt', 'place(all)'), ('ist', 'ε')"
740,740,welche staaten haben staedte mit dem namen city_name,"answer(state(loc_1(city(cityid(city_name, _)))))",1,"('welche', 'answer'), ('staaten', 'state'), ('haben', 'loc_1'), ('staedte', 'city'), ('mit', 'ε'), ('dem', 'ε'), ('namen', 'ε'), ('city_name', 'cityid(city_name, _)')"
741,741,welche staaten haben staedte die city_name heissen,"answer(state(loc_1(city(cityid(city_name, _)))))",1,"('welche', 'answer'), ('staaten', 'state'), ('haben', 'loc_1'), ('staedte', 'city'), ('die', 'ε'), ('city_name', 'cityid(city_name, _)'), ('heissen', 'ε')"
742,742,welche staaten haben staedte mit dem namen city_name,"answer(state(loc_1(city(cityid(city_name, _)))))",1,"('welche', 'answer'), ('staaten', 'state'), ('haben', 'loc_1'), ('staedte', 'city'), ('mit', 'ε'), ('dem', 'ε'), ('namen', 'ε'), ('city_name', 'cityid(city_name, _)')"
743,743,welche staaten haben staedte mit dem namen city_name,"answer(state(loc_1(city(cityid(city_name, _)))))",1,"('welche', 'answer'), ('staaten', 'state'), ('haben', 'loc_1'), ('staedte', 'city'), ('mit', 'ε'), ('dem', 'ε'), ('namen', 'ε'), ('city_name', 'cityid(city_name, _)')"
744,744,welche staaten haben staedte mit dem namen city_name,"answer(state(loc_1(city(cityid(city_name, _)))))",1,"('welche', 'answer'), ('staaten', 'state'), ('haben', 'loc_1'), ('staedte', 'city'), ('mit', 'ε'), ('dem', 'ε'), ('namen', 'ε'), ('city_name', 'cityid(city_name, _)')"
745,745,in welchen staaten gibt es staedte mit dem namen city_name,"answer(state(loc_1(city(cityid(city_name, _)))))",0,"('in', 'answer'), ('welchen', 'ε'), ('staaten', 'state'), ('ε', 'loc_1'), ('gibt', 'ε'), ('es', 'ε'), ('staedte', 'city'), ('mit', 'ε'), ('dem', 'ε'), ('namen', 'ε'), ('city_name', 'cityid(city_name, _)')"
746,746,welche staaten haben staedte mit dem namen city_name,"answer(state(loc_1(city(cityid(city_name, _)))))",1,"('welche', 'answer'), ('staaten', 'state'), ('haben', 'loc_1'), ('staedte', 'city'), ('mit', 'ε'), ('dem', 'ε'), ('namen', 'ε'), ('city_name', 'cityid(city_name, _)')"
747,747,welche staaten haben keine angrenzende staaten,"answer(exclude(state(all), next_to_2(state(all))))",1,"('welche', 'answer'), ('staaten', 'state(all)'), ('haben', 'ε'), ('keine', 'exclude'), ('angrenzende', 'next_to_2'), ('staaten', 'state(all)')"
748,748,wie viele staaten haben fluesse mit dem namen river_name,answer(state(loc_1(river(riverid(river_name))))),1,"('wie', 'answer'), ('viele', 'ε'), ('staaten', 'state'), ('haben', 'loc_1'), ('fluesse', 'river'), ('mit', 'ε'), ('dem', 'ε'), ('namen', 'ε'), ('river_name', 'riverid(river_name)')"
749,749,welche staaten haben einen fluss,answer(state(traverse_1(river(all)))),1,"('welche', 'answer'), ('staaten', 'state'), ('haben', 'traverse_1'), ('einen', 'river(all)'), ('fluss', 'ε')"
750,750,welche staaten haben staedte mit dem namen city_name,"answer(state(loc_1(city(cityid(city_name, _)))))",1,"('welche', 'answer'), ('staaten', 'state'), ('haben', 'loc_1'), ('staedte', 'city'), ('mit', 'ε'), ('dem', 'ε'), ('namen', 'ε'), ('city_name', 'cityid(city_name, _)')"
751,751,welche hoechstgelegenen punkte eines staates liegen hoeher als derjenige von state_name,answer(state(high_point_2(higher_2(high_point_1(stateid(state_name)))))),0,"('welche', 'answer'), ('hoechstgelegenen', 'high_point_2'), ('punkte', 'ε'), ('eines', 'ε'), ('staates', 'state'), ('liegen', 'ε'), ('hoeher', 'higher_2'), ('als', 'ε'), ('derjenige', 'high_point_1'), ('von', 'ε'), ('state_name', 'stateid(state_name)')"
752,752,welche staaten in den vereinigten staaten habe eine stadt city_name,"answer(intersection(state(loc_2(countryid(usa))), loc_1(city(cityid(city_name, _)))))",0,"('welche', 'answer'), ('ε', 'intersection'), ('staaten', 'state'), ('in', 'loc_2'), ('den', 'ε'), ('vereinigten', 'countryid(usa)'), ('staaten', 'ε'), ('habe', 'loc_1'), ('eine', 'ε'), ('stadt', 'city'), ('city_name', 'cityid(city_name, _)')"
753,753,welche staaten grenzen an state_name,answer(state(next_to_2(stateid(state_name)))),1,"('welche', 'answer'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('an', 'ε'), ('state_name', 'stateid(state_name)')"
754,754,welche staaten grenzen an state_name,answer(state(next_to_2(stateid(state_name)))),1,"('welche', 'answer'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('an', 'ε'), ('state_name', 'stateid(state_name)')"
755,755,welches ist die bevoelkerungsreichste stadt von state_name,answer(largest_one(population_1(city(loc_2(stateid(state_name)))))),1,"('welches', 'answer'), ('ist', 'ε'), ('die', 'ε'), ('bevoelkerungsreichste', 'largest_one'), ('ε', 'population_1'), ('stadt', 'city'), ('von', 'loc_2'), ('state_name', 'stateid(state_name)')"
756,756,welches ist die groesste stadt,answer(largest(city(all))),1,"('welches', 'answer'), ('ist', 'ε'), ('die', 'ε'), ('groesste', 'largest'), ('stadt', 'city(all)')"
757,757,wo gibt es berge,answer(loc_1(mountain(all))),1,"('wo', 'answer'), ('ε', 'loc_1'), ('gibt', 'ε'), ('es', 'ε'), ('berge', 'mountain(all)')"
758,758,wo liegt city_name,"answer(loc_1(cityid(city_name, _)))",1,"('wo', 'answer'), ('liegt', 'loc_1'), ('city_name', 'cityid(city_name, _)')"
759,759,wo ist city_name,"answer(loc_1(cityid(city_name, _)))",1,"('wo', 'answer'), ('ε', 'loc_1'), ('ist', 'ε'), ('city_name', 'cityid(city_name, _)'), ('state_name', 'ε')"
760,760,wo liegt city_name,"answer(loc_1(cityid(city_name, _)))",1,"('wo', 'answer'), ('liegt', 'loc_1'), ('city_name', 'cityid(city_name, _)')"
761,761,wo is city_name,"answer(loc_1(cityid(city_name, _)))",1,"('wo', 'answer'), ('ε', 'loc_1'), ('is', 'ε'), ('city_name', 'cityid(city_name, _)'), ('state_name', 'ε')"
762,762,wo ist city_name,"answer(loc_1(cityid(city_name, _)))",1,"('wo', 'answer'), ('ε', 'loc_1'), ('ist', 'ε'), ('city_name', 'cityid(city_name, _)')"
763,763,wo ist city_name,"answer(loc_1(cityid(city_name, _)))",1,"('wo', 'answer'), ('ε', 'loc_1'), ('ist', 'ε'), ('city_name', 'cityid(city_name, _)')"
764,764,wo ist state_name,answer(loc_1(stateid(state_name))),1,"('wo', 'answer'), ('ε', 'loc_1'), ('ist', 'ε'), ('state_name', 'stateid(state_name)')"
765,765,wo befindet sich place_name,answer(loc_1(placeid(place_name))),1,"('wo', 'answer'), ('ε', 'loc_1'), ('befindet', 'ε'), ('sich', 'ε'), ('city_name', 'placeid(place_name)'), ('state_name', 'ε')"
766,766,wo liegt place_name,answer(loc_1(placeid(place_name))),1,"('wo', 'answer'), ('liegt', 'loc_1'), ('city_name', 'placeid(place_name)'), ('state_name', 'ε')"
767,767,wo liegt state_name,answer(loc_1(stateid(state_name))),1,"('wo', 'answer'), ('liegt', 'loc_1'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
768,768,wo ist city_name,"answer(loc_1(cityid(city_name, _)))",1,"('wo', 'answer'), ('ε', 'loc_1'), ('ist', 'ε'), ('city_name', 'cityid(city_name, _)'), ('state_name', 'ε')"
769,769,wo liegt city_name,"answer(loc_1(cityid(city_name, _)))",1,"('wo', 'answer'), ('liegt', 'loc_1'), ('city_name', 'cityid(city_name, _)')"
770,770,wo liegt city_name,"answer(loc_1(cityid(city_name, _)))",1,"('wo', 'answer'), ('liegt', 'loc_1'), ('city_name', 'cityid(city_name, _)'), ('state_name', 'ε')"
771,771,wo liegt city_name,"answer(loc_1(cityid(city_name, _)))",1,"('wo', 'answer'), ('liegt', 'loc_1'), ('city_name', 'cityid(city_name, _)'), ('state_name', 'ε')"
772,772,wo liegt city_name,"answer(loc_1(cityid(city_name, _)))",1,"('wo', 'answer'), ('liegt', 'loc_1'), ('city_name', 'cityid(city_name, _)'), ('state_name', 'ε')"
773,773,wo ist city_name,"answer(loc_1(cityid(city_name, _)))",1,"('wo', 'answer'), ('ε', 'loc_1'), ('ist', 'ε'), ('city_name', 'cityid(city_name, _)')"
774,774,wo liegt der river_name fluss,answer(loc_1(riverid(river_name))),1,"('wo', 'answer'), ('liegt', 'loc_1'), ('der', 'ε'), ('river_name', 'riverid(river_name)'), ('fluss', 'ε')"
775,775,wo liegt der hoechste berg der usa,answer(highest(mountain(loc_2(countryid(usa))))),1,"('wo', 'answer'), ('liegt', 'highest'), ('der', 'ε'), ('hoechste', 'ε'), ('berg', 'mountain'), ('der', 'loc_2'), ('usa', 'countryid(usa)')"
776,776,woe liegt der hoechste punkt in state_name,answer(highest(place(loc_2(stateid(state_name))))),1,"('woe', 'answer'), ('liegt', 'ε'), ('der', 'ε'), ('hoechste', 'highest'), ('punkt', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
777,777,wo liegt der hoechste punkt in state_name,answer(highest(place(loc_2(stateid(state_name))))),1,"('wo', 'answer'), ('liegt', 'highest'), ('der', 'ε'), ('hoechste', 'ε'), ('punkt', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
778,778,wie lautet der niedrigste punkt in state_name,answer(lowest(place(loc_2(stateid(state_name))))),1,"('wie', 'answer'), ('lautet', 'ε'), ('der', 'ε'), ('niedrigste', 'lowest'), ('punkt', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
779,779,wo ist der tiefster punkt in den usa,answer(lowest(place(loc_2(countryid(usa))))),1,"('wo', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('tiefster', 'lowest'), ('punkt', 'place'), ('in', 'loc_2'), ('den', 'ε'), ('usa', 'countryid(usa)')"
780,780,wo ist der tiefste punkt in state_name,answer(lowest(place(loc_2(stateid(state_name))))),1,"('wo', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('tiefste', 'lowest'), ('punkt', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
781,781,wo liegt die am meisten bevoelkerte gegend von state_name,answer(largest_one(population_1(city(loc_2(stateid(state_name)))))),1,"('wo', 'answer'), ('liegt', 'stateid(state_name)'), ('die', 'ε'), ('am', 'largest_one'), ('meisten', 'ε'), ('bevoelkerte', 'population_1'), ('gegend', 'ε'), ('von', 'loc_2'), ('city_name', 'ε'), ('state_name', 'ε')"
782,782,wo liegt die kleinste stadt,answer(loc_1(smallest(city(all)))),1,"('wo', 'answer'), ('liegt', 'loc_1'), ('die', 'ε'), ('kleinste', 'smallest'), ('stadt', 'city(all)')"
783,783,welches sind die hauptstaedte der an state_name adeiegenden staaten,answer(capital(loc_2(state(next_to_2(stateid(state_name)))))),0,"('welches', 'answer'), ('sind', 'ε'), ('die', 'ε'), ('hauptstaedte', 'capital'), ('der', 'loc_2'), ('an', 'next_to_2'), ('state_name', 'stateid(state_name)'), ('adeiegenden', 'ε'), ('staaten', 'state')"
784,784,welche hauptstaedte gehoeren nicht zu den groessten staedten,"answer(exclude(capital(all), major(city(all))))",0,"('welche', 'answer'), ('hauptstaedte', 'capital(all)'), ('gehoeren', 'ε'), ('nicht', 'exclude'), ('zu', 'ε'), ('den', 'ε'), ('groessten', 'major'), ('staedten', 'city(all)')"
785,785,welche stadt in state_name hat die groesste bevoelkerung,answer(largest_one(population_1(city(loc_2(stateid(state_name)))))),0,"('welche', 'answer'), ('stadt', 'city'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)'), ('hat', 'ε'), ('die', 'ε'), ('groesste', 'largest_one'), ('bevoelkerung', 'population_1')"
786,786,welches ist die dichte des staates durch den der groesste fluss der usa fliesst,answer(density_1(state(traverse_1(longest(river(loc_2(countryid(usa)))))))),1,"('welches', 'answer'), ('ist', 'ε'), ('die', 'ε'), ('dichte', 'density_1'), ('durch', 'traverse_1'), ('den', 'ε'), ('der', 'ε'), ('groesste', 'longest'), ('fluss', 'river'), ('der', 'loc_2'), ('usa', 'countryid(usa)'), ('fliesst', 'ε')"
787,787,wie lautet der hoechste gipfel der nicht in state_name liegt,"answer(highest(exclude(mountain(all), loc_2(stateid(state_name)))))",0,"('wie', 'answer'), ('lautet', 'ε'), ('der', 'ε'), ('hoechste', 'highest'), ('gipfel', 'mountain(all)'), ('der', 'ε'), ('nicht', 'exclude'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)'), ('liegt', 'ε')"
788,788,wie lautet der laengste fluss der usa,answer(longest(river(loc_2(countryid(usa))))),1,"('wie', 'answer'), ('lautet', 'ε'), ('der', 'ε'), ('laengste', 'longest'), ('fluss', 'river'), ('der', 'loc_2'), ('usa', 'countryid(usa)')"
789,789,wie lautet der niedrigste punkt von den staaten durch die der river_name verlaeuft,answer(lowest(place(loc_2(state(traverse_1(riverid(river_name))))))),1,"('wie', 'answer'), ('lautet', 'ε'), ('der', 'ε'), ('niedrigste', 'lowest'), ('punkt', 'place'), ('von', 'loc_2'), ('den', 'ε'), ('staaten', 'state'), ('durch', 'traverse_1'), ('die', 'ε'), ('der', 'ε'), ('river_name', 'riverid(river_name)'), ('verlaeuft', 'ε')"
790,790,welches ist der kuerzeste fluss,answer(shortest(river(all))),1,"('welches', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('kuerzeste', 'shortest'), ('fluss', 'river(all)')"
791,791,wie lautet der kleinste staat,answer(smallest(state(all))),1,"('wie', 'answer'), ('lautet', 'ε'), ('der', 'ε'), ('kleinste', 'smallest'), ('staat', 'state(all)')"
792,792,welcher der staaten welche an state_name grenzt hat die groesste bevoelkerung,answer(largest_one(population_1(state(next_to_2(stateid(state_name)))))),0,"('welcher', 'answer'), ('der', 'ε'), ('staaten', 'state'), ('welche', 'next_to_2'), ('an', 'ε'), ('state_name', 'stateid(state_name)'), ('grenzt', 'ε'), ('hat', 'ε'), ('die', 'ε'), ('groesste', 'largest_one'), ('bevoelkerung', 'population_1')"
793,793,welcher fluss fliesst durch die meisten staaten,answer(most(river(traverse_2(state(all))))),0,"('welcher', 'answer'), ('fluss', 'river'), ('fliesst', 'traverse_2'), ('durch', 'ε'), ('die', 'ε'), ('meisten', 'most'), ('staaten', 'state(all)')"
794,794,welcher fluss fliesst durch die meisten staaten,answer(most(river(traverse_2(state(all))))),0,"('welcher', 'answer'), ('fluss', 'river'), ('fliesst', 'traverse_2'), ('durch', 'ε'), ('die', 'ε'), ('meisten', 'most'), ('staaten', 'state(all)')"
795,795,welcher fluss fliesst durch die meisten staaten,answer(most(river(traverse_2(state(all))))),0,"('welcher', 'answer'), ('fluss', 'river'), ('fliesst', 'traverse_2'), ('durch', 'ε'), ('die', 'ε'), ('meisten', 'most'), ('staaten', 'state(all)')"
796,796,welcher fluss durchquert die meisten staaten,answer(most(river(traverse_2(state(all))))),0,"('welcher', 'answer'), ('fluss', 'river'), ('durchquert', 'traverse_2'), ('die', 'ε'), ('meisten', 'most'), ('staaten', 'state(all)')"
797,797,welcher fluss verlaeuft durch state_name,answer(river(loc_2(stateid(state_name)))),1,"('welcher', 'answer'), ('fluss', 'river'), ('verlaeuft', 'ε'), ('durch', 'loc_2'), ('state_name', 'stateid(state_name)')"
798,798,welche fluesse fliessen nicht durch state_name,"answer(exclude(river(all), traverse_2(stateid(state_name))))",1,"('welche', 'answer'), ('fluesse', 'river(all)'), ('fliessen', 'traverse_2'), ('nicht', 'exclude'), ('durch', 'ε'), ('state_name', 'stateid(state_name)')"
799,799,welche fluesse fliessen durch die usa,"answer(exclude(river(all), traverse_2(countryid(usa))))",1,"('welche', 'answer'), ('fluesse', 'exclude'), ('fliessen', 'river(all)'), ('durch', 'traverse_2'), ('die', 'ε'), ('usa', 'countryid(usa)')"
800,800,welche fluesse gibt es in state_name,answer(river(traverse_2(stateid(state_name)))),1,"('welche', 'answer'), ('fluesse', 'river'), ('ε', 'traverse_2'), ('gibt', 'ε'), ('es', 'ε'), ('in', 'ε'), ('state_name', 'stateid(state_name)')"
801,801,welcher fluss verlaeuft durch staaten welche an state_name grenzen,answer(river(traverse_2(state(next_to_2(stateid(state_name)))))),1,"('welcher', 'answer'), ('fluss', 'river'), ('verlaeuft', 'traverse_2'), ('durch', 'ε'), ('staaten', 'state'), ('welche', 'ε'), ('an', 'next_to_2'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε'), ('grenzen', 'ε')"
802,802,welcher fluss verlaeuft durch staaten welche dem staat mit der hauptstadt city_name grenzen,"answer(river(traverse_2(state(next_to_2(state(loc_1(capital(cityid(city_name, _)))))))))",1,"('welcher', 'answer'), ('fluss', 'river'), ('verlaeuft', 'traverse_2'), ('durch', 'ε'), ('staaten', 'state'), ('welche', 'next_to_2'), ('dem', 'ε'), ('staat', 'state'), ('mit', 'loc_1'), ('der', 'ε'), ('hauptstadt', 'capital'), ('city_name', 'cityid(city_name, _)'), ('grenzen', 'ε')"
803,803,welche fluesse gehen durch staaten mit am wenigsten staedten,answer(river(traverse_2(fewest(state(loc_1(city(all))))))),0,"('welche', 'answer'), ('fluesse', 'river'), ('gehen', 'fewest'), ('durch', 'traverse_2'), ('staaten', 'state'), ('mit', 'loc_1'), ('am', 'ε'), ('wenigsten', 'ε'), ('staedten', 'city(all)')"
804,804,welche fluesse fliessen durch den staat mit der groesstes stadt in den usa,answer(river(traverse_2(state(loc_1(largest(city(loc_2(countryid(usa))))))))),1,"('welche', 'answer'), ('fluesse', 'river'), ('fliessen', 'traverse_2'), ('durch', 'ε'), ('den', 'ε'), ('staat', 'state'), ('mit', 'loc_1'), ('der', 'ε'), ('groesstes', 'largest'), ('stadt', 'city'), ('in', 'loc_2'), ('den', 'ε'), ('usa', 'countryid(usa)')"
