,ID,NL,MR,MONOTONIC,ALIGNMENT
709,709,quali stati confinano con il state_name,answer(state(next_to_2(stateid(state_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
710,710,quali stati confinano con stati che confinano con il state_name,answer(state(next_to_2(state(next_to_2(stateid(state_name)))))),1,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('stati', 'state'), ('che', 'ε'), ('confinano', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
711,711,quali stati confinano con stati che confinano con il state_name,answer(state(next_to_2(state(next_to_2(stateid(state_name)))))),1,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('stati', 'state'), ('che', 'ε'), ('confinano', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
712,712,quali stati confinano con stati che confinano con stati che confinano la state_name,answer(state(next_to_2(state(next_to_2(state(next_to_2(stateid(state_name)))))))),1,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('stati', 'state'), ('che', 'ε'), ('confinano', 'next_to_2'), ('con', 'ε'), ('stati', 'state'), ('che', 'ε'), ('confinano', 'next_to_2'), ('la', 'ε'), ('state_name', 'stateid(state_name)')"
713,713,quali stati confinano con stati che confinano con stati che confinano con stati che confinano con il state_name,answer(state(next_to_2(state(next_to_2(state(next_to_2(state(next_to_2(stateid(state_name)))))))))),1,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('stati', 'state'), ('che', 'ε'), ('confinano', 'next_to_2'), ('con', 'ε'), ('stati', 'state'), ('che', 'ε'), ('confinano', 'next_to_2'), ('con', 'ε'), ('stati', 'state'), ('che', 'ε'), ('confinano', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
714,714,quali stati confinano con stati che confinano con lo stato con la popolazione più grande,answer(state(next_to_2(state(next_to_2(largest_one(population_1(state(all)))))))),0,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('stati', 'state'), ('che', 'ε'), ('confinano', 'next_to_2'), ('con', 'ε'), ('lo', 'ε'), ('stato', 'state(all)'), ('con', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('più', 'ε'), ('grande', 'largest_one')"
715,715,quali stati confinano con stati attraversati dal river_name,answer(state(next_to_2(state(traverse_1(riverid(river_name)))))),1,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('stati', 'state'), ('attraversati', 'traverse_1'), ('dal', 'ε'), ('river_name', 'riverid(river_name)')"
716,716,quali stati confinano con stati attraversati dall river_name,answer(state(next_to_2(state(traverse_1(riverid(river_name)))))),1,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('stati', 'state'), ('attraversati', 'traverse_1'), ('dall', 'ε'), ('river_name', 'riverid(river_name)')"
717,717,quali stati confinano con stati attraverso cui scorre il river_name,answer(state(next_to_2(state(traverse_1(riverid(river_name)))))),1,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('stati', 'state'), ('attraverso', 'traverse_1'), ('cui', 'ε'), ('scorre', 'ε'), ('il', 'ε'), ('river_name', 'riverid(river_name)')"
718,718,quali stati confinano con il state_name,answer(state(next_to_2(stateid(state_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
719,719,quali stati confinano con il state_name e hanno un grande fiume,"answer(intersection(state(next_to_2(stateid(state_name))), loc_1(major(river(all)))))",0,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('state_name', 'stateid(state_name)'), ('e', 'intersection'), ('hanno', 'loc_1'), ('un', 'ε'), ('grande', 'major'), ('fiume', 'river(all)')"
720,720,quali stati confinano con il fiume river_name,answer(state(next_to_2(riverid(river_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('fiume', 'ε'), ('river_name', 'riverid(river_name)')"
721,721,quali stati confinano con lo stato più popolato,answer(state(next_to_2(largest_one(population_1(state(all)))))),0,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('lo', 'ε'), ('stato', 'state(all)'), ('più', 'largest_one'), ('popolato', 'population_1')"
722,722,quali stati confinano con lo stato che confina con più stati,answer(state(next_to_2(most(state(next_to_2(state(all))))))),0,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('lo', 'ε'), ('stato', 'state'), ('che', 'ε'), ('confina', 'next_to_2'), ('con', 'ε'), ('più', 'most'), ('stati', 'state(all)')"
723,723,quali stati confinano con lo stato con più città,answer(state(next_to_2(most(state(loc_1(city(all))))))),0,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('lo', 'ε'), ('stato', 'state'), ('con', 'loc_1'), ('più', 'most'), ('città', 'city(all)')"
724,724,quali stati confinano con lo stato con più grandi città,answer(state(next_to_2(most(state(loc_1(major(city(all)))))))),0,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('lo', 'ε'), ('stato', 'state'), ('con', 'loc_1'), ('più', 'most'), ('grandi', 'major'), ('città', 'city(all)')"
725,725,quali stati confinano con lo stato con la più piccola area,answer(state(next_to_2(smallest_one(area_1(state(all)))))),0,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('lo', 'ε'), ('stato', 'state(all)'), ('con', 'ε'), ('la', 'ε'), ('più', 'ε'), ('piccola', 'smallest_one'), ('area', 'area_1')"
726,726,quali stati confinano con gli stati con più città,answer(state(next_to_2(most(state(loc_1(city(all))))))),0,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('gli', 'ε'), ('stati', 'state'), ('con', 'loc_1'), ('più', 'most'), ('città', 'city(all)')"
727,727,quali stati confinano con il state_name,answer(state(next_to_2(stateid(state_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
728,728,di quale stato è city_name la capitale,"answer(state(capital_2(cityid(city_name, _))))",0,"('di', 'ε'), ('quale', 'answer'), ('stato', 'state'), ('è', 'ε'), ('city_name', 'cityid(city_name, _)'), ('la', 'ε'), ('capitale', 'capital_2')"
729,729,quali stati contengono almeno un grande fiume,answer(state(loc_1(major(river(all))))),1,"('quali', 'answer'), ('stati', 'state'), ('contengono', 'loc_1'), ('almeno', 'ε'), ('un', 'ε'), ('grande', 'major'), ('fiume', 'river(all)')"
730,730,quali stati attraversa il fiume river_name,answer(state(traverse_1(riverid(river_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('attraversa', 'traverse_1'), ('il', 'ε'), ('fiume', 'ε'), ('river_name', 'riverid(river_name)')"
731,731,quali stati attraversa il fiume river_name,answer(state(traverse_1(riverid(river_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('attraversa', 'traverse_1'), ('il', 'ε'), ('fiume', 'ε'), ('river_name', 'riverid(river_name)')"
732,732,quali stati attraversa il fiume river_name,answer(state(traverse_1(riverid(river_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('attraversa', 'traverse_1'), ('il', 'ε'), ('fiume', 'ε'), ('river_name', 'riverid(river_name)')"
733,733,quali stati attraversa il river_name,answer(state(traverse_1(riverid(river_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('attraversa', 'traverse_1'), ('il', 'ε'), ('river_name', 'riverid(river_name)')"
734,734,quali stati attraversa il fiume river_name,answer(state(traverse_1(riverid(river_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('attraversa', 'traverse_1'), ('il', 'ε'), ('fiume', 'ε'), ('river_name', 'riverid(river_name)')"
735,735,quali stati attraversa il river_name,answer(state(traverse_1(riverid(river_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('attraversa', 'traverse_1'), ('il', 'ε'), ('river_name', 'riverid(river_name)')"
736,736,quali stati attraversa il fiume river_name,answer(state(traverse_1(riverid(river_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('attraversa', 'traverse_1'), ('il', 'ε'), ('fiume', 'ε'), ('river_name', 'riverid(river_name)')"
737,737,quali stati attraversa il fiume river_name,answer(state(traverse_1(riverid(river_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('attraversa', 'traverse_1'), ('il', 'ε'), ('fiume', 'ε'), ('river_name', 'riverid(river_name)')"
738,738,quali stati attraversa il fiume più corto,answer(state(traverse_1(shortest(river(all))))),0,"('quali', 'answer'), ('stati', 'state'), ('attraversa', 'traverse_1'), ('il', 'ε'), ('fiume', 'river(all)'), ('più', 'ε'), ('corto', 'shortest')"
739,739,quali stati hanno una capitale che è il picco più alto nello stato,answer(state(loc_1(capital(highest(place(all)))))),0,"('quali', 'answer'), ('stati', 'state'), ('hanno', 'loc_1'), ('una', 'ε'), ('capitale', 'capital'), ('che', 'ε'), ('è', 'ε'), ('il', 'ε'), ('picco', 'place(all)'), ('più', 'ε'), ('alto', 'highest'), ('nello', 'ε'), ('stato', 'ε')"
740,740,quali stati hanno una città chiamata city_name,"answer(state(loc_1(city(cityid(city_name, _)))))",1,"('quali', 'answer'), ('stati', 'state'), ('hanno', 'loc_1'), ('una', 'ε'), ('città', 'city'), ('chiamata', 'ε'), ('city_name', 'cityid(city_name, _)')"
741,741,quali stati hanno città chiamate city_name,"answer(state(loc_1(city(cityid(city_name, _)))))",1,"('quali', 'answer'), ('stati', 'state'), ('hanno', 'loc_1'), ('città', 'city'), ('chiamate', 'ε'), ('city_name', 'cityid(city_name, _)')"
742,742,quali stati hanno città chiamate city_name,"answer(state(loc_1(city(cityid(city_name, _)))))",1,"('quali', 'answer'), ('stati', 'state'), ('hanno', 'loc_1'), ('città', 'city'), ('chiamate', 'ε'), ('city_name', 'cityid(city_name, _)')"
743,743,quali stati hanno città chiamate city_name,"answer(state(loc_1(city(cityid(city_name, _)))))",1,"('quali', 'answer'), ('stati', 'state'), ('hanno', 'loc_1'), ('città', 'city'), ('chiamate', 'ε'), ('city_name', 'cityid(city_name, _)')"
744,744,quali stati hanno città chiamate city_name,"answer(state(loc_1(city(cityid(city_name, _)))))",1,"('quali', 'answer'), ('stati', 'state'), ('hanno', 'loc_1'), ('città', 'city'), ('chiamate', 'ε'), ('city_name', 'cityid(city_name, _)')"
745,745,quali stati hanno città chiamate city_name,"answer(state(loc_1(city(cityid(city_name, _)))))",1,"('quali', 'answer'), ('stati', 'state'), ('hanno', 'loc_1'), ('città', 'city'), ('chiamate', 'ε'), ('city_name', 'cityid(city_name, _)')"
746,746,quali stati hanno città chiamate city_name,"answer(state(loc_1(city(cityid(city_name, _)))))",1,"('quali', 'answer'), ('stati', 'state'), ('hanno', 'loc_1'), ('città', 'city'), ('chiamate', 'ε'), ('city_name', 'cityid(city_name, _)')"
747,747,quali stati non hanno stati confinanti,"answer(exclude(state(all), next_to_2(state(all))))",0,"('quali', 'answer'), ('stati', 'state(all)'), ('non', 'exclude'), ('hanno', 'ε'), ('stati', 'state(all)'), ('confinanti', 'next_to_2')"
748,748,quali stati hanno fiumi chiamati river_name,answer(state(loc_1(river(riverid(river_name))))),1,"('quali', 'answer'), ('stati', 'state'), ('hanno', 'loc_1'), ('fiumi', 'river'), ('chiamati', 'ε'), ('river_name', 'riverid(river_name)')"
749,749,quali stati hanno fiumi che li attraversano,answer(state(traverse_1(river(all)))),0,"('quali', 'answer'), ('stati', 'state'), ('hanno', 'ε'), ('fiumi', 'river(all)'), ('che', 'ε'), ('li', 'ε'), ('attraversano', 'traverse_1')"
750,750,quali stati hanno cittadine chiamate city_name,"answer(state(loc_1(city(cityid(city_name, _)))))",1,"('quali', 'answer'), ('stati', 'state'), ('hanno', 'loc_1'), ('cittadine', 'city'), ('chiamate', 'ε'), ('city_name', 'cityid(city_name, _)')"
751,751,quale stato ha il suo picco più alto più elevato di quello del state_name,answer(state(high_point_2(higher_2(high_point_1(stateid(state_name)))))),1,"('quale', 'answer'), ('stato', 'state'), ('ha', 'ε'), ('il', 'ε'), ('suo', 'ε'), ('picco', 'high_point_2'), ('più', 'ε'), ('alto', 'higher_2'), ('più', 'ε'), ('elevato', 'high_point_1'), ('di', 'ε'), ('quello', 'ε'), ('del', 'ε'), ('state_name', 'stateid(state_name)')"
752,752,quali stati in usa hanno una città di city_name,"answer(intersection(state(loc_2(countryid(usa))), loc_1(city(cityid(city_name, _)))))",1,"('quali', 'answer'), ('ε', 'intersection'), ('stati', 'state'), ('in', 'loc_2'), ('usa', 'countryid(usa)'), ('hanno', 'loc_1'), ('una', 'ε'), ('città', 'city'), ('di', 'ε'), ('city_name', 'cityid(city_name, _)')"
753,753,quali stati sono vicini al state_name,answer(state(next_to_2(stateid(state_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('sono', 'ε'), ('vicini', 'next_to_2'), ('al', 'ε'), ('state_name', 'stateid(state_name)')"
754,754,quali stati circondano il state_name,answer(state(next_to_2(stateid(state_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('circondano', 'next_to_2'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
755,755,quale città in state_name ha la popolazione più grande,answer(largest_one(population_1(city(loc_2(stateid(state_name)))))),0,"('quale', 'answer'), ('città', 'city'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)'), ('ha', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('più', 'ε'), ('grande', 'largest_one')"
756,756,quale è la città più grande,answer(largest(city(all))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('città', 'city(all)'), ('più', 'ε'), ('grande', 'largest')"
757,757,dove sono le montagne,answer(loc_1(mountain(all))),1,"('dove', 'answer'), ('sono', 'ε'), ('le', 'loc_1'), ('montagne', 'mountain(all)')"
758,758,dove è city_name,"answer(loc_1(cityid(city_name, _)))",1,"('dove', 'answer'), ('è', 'loc_1'), ('city_name', 'cityid(city_name, _)')"
759,759,dove è city_name,"answer(loc_1(cityid(city_name, _)))",1,"('dove', 'answer'), ('è', 'loc_1'), ('city_name', 'cityid(city_name, _)'), ('state_name', 'ε')"
760,760,dove è city_name,"answer(loc_1(cityid(city_name, _)))",1,"('dove', 'answer'), ('è', 'loc_1'), ('city_name', 'cityid(city_name, _)')"
761,761,dove è city_name,"answer(loc_1(cityid(city_name, _)))",1,"('dove', 'answer'), ('è', 'loc_1'), ('city_name', 'cityid(city_name, _)'), ('state_name', 'ε')"
762,762,dove è city_name,"answer(loc_1(cityid(city_name, _)))",1,"('dove', 'answer'), ('è', 'loc_1'), ('city_name', 'cityid(city_name, _)')"
763,763,dove è city_name,"answer(loc_1(cityid(city_name, _)))",1,"('dove', 'answer'), ('è', 'loc_1'), ('city_name', 'cityid(city_name, _)')"
764,764,dove è state_name,answer(loc_1(stateid(state_name))),1,"('dove', 'answer'), ('è', 'loc_1'), ('state_name', 'stateid(state_name)')"
765,765,dove è place_name,answer(loc_1(placeid(place_name))),1,"('dove', 'answer'), ('è', 'loc_1'), ('city_name', 'placeid(place_name)'), ('state_name', 'ε')"
766,766,dove si trova place_name,answer(loc_1(placeid(place_name))),1,"('dove', 'answer'), ('si', 'loc_1'), ('trova', 'ε'), ('city_name', 'placeid(place_name)'), ('state_name', 'ε')"
767,767,dove è state_name,answer(loc_1(stateid(state_name))),1,"('dove', 'answer'), ('è', 'loc_1'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
768,768,dove è city_name,"answer(loc_1(cityid(city_name, _)))",1,"('dove', 'answer'), ('è', 'loc_1'), ('city_name', 'cityid(city_name, _)'), ('state_name', 'ε')"
769,769,dove è city_name,"answer(loc_1(cityid(city_name, _)))",1,"('dove', 'answer'), ('è', 'loc_1'), ('city_name', 'cityid(city_name, _)')"
770,770,dove è city_name,"answer(loc_1(cityid(city_name, _)))",1,"('dove', 'answer'), ('è', 'loc_1'), ('city_name', 'cityid(city_name, _)'), ('state_name', 'ε')"
771,771,dove è city_name,"answer(loc_1(cityid(city_name, _)))",1,"('dove', 'answer'), ('è', 'loc_1'), ('city_name', 'cityid(city_name, _)'), ('state_name', 'ε')"
772,772,dove è city_name,"answer(loc_1(cityid(city_name, _)))",1,"('dove', 'answer'), ('è', 'loc_1'), ('city_name', 'cityid(city_name, _)'), ('state_name', 'ε')"
773,773,dove è city_name,"answer(loc_1(cityid(city_name, _)))",1,"('dove', 'answer'), ('è', 'loc_1'), ('city_name', 'cityid(city_name, _)')"
774,774,dove è il fiume river_name,answer(loc_1(riverid(river_name))),1,"('dove', 'answer'), ('è', 'loc_1'), ('il', 'ε'), ('fiume', 'ε'), ('river_name', 'riverid(river_name)')"
775,775,dove è la montagna più alta degli usa,answer(highest(mountain(loc_2(countryid(usa))))),0,"('dove', 'answer'), ('è', 'ε'), ('la', 'ε'), ('montagna', 'mountain'), ('più', 'ε'), ('alta', 'highest'), ('degli', 'loc_2'), ('usa', 'countryid(usa)')"
776,776,dove è il picco più alto in state_name,answer(highest(place(loc_2(stateid(state_name))))),0,"('dove', 'answer'), ('è', 'ε'), ('il', 'ε'), ('picco', 'place'), ('più', 'ε'), ('alto', 'highest'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
777,777,dove è il picco più alto in state_name,answer(highest(place(loc_2(stateid(state_name))))),0,"('dove', 'answer'), ('è', 'ε'), ('il', 'ε'), ('picco', 'place'), ('più', 'ε'), ('alto', 'highest'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
778,778,dove è il picco più basso in state_name,answer(lowest(place(loc_2(stateid(state_name))))),0,"('dove', 'answer'), ('è', 'ε'), ('il', 'ε'), ('picco', 'place'), ('più', 'ε'), ('basso', 'lowest'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
779,779,dove è il picco più basso in us,answer(lowest(place(loc_2(countryid(usa))))),0,"('dove', 'answer'), ('è', 'ε'), ('il', 'ε'), ('picco', 'place'), ('più', 'ε'), ('basso', 'lowest'), ('in', 'loc_2'), ('us', 'countryid(usa)')"
780,780,dove è il picco più basso in state_name,answer(lowest(place(loc_2(stateid(state_name))))),0,"('dove', 'answer'), ('è', 'ε'), ('il', 'ε'), ('picco', 'place'), ('più', 'ε'), ('basso', 'lowest'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
781,781,dove è la area più popolata del state_name,answer(largest_one(population_1(city(loc_2(stateid(state_name)))))),0,"('dove', 'answer'), ('è', 'ε'), ('la', 'ε'), ('area', 'city'), ('più', 'largest_one'), ('popolata', 'population_1'), ('del', 'loc_2'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
782,782,dove è la città più piccola,answer(loc_1(smallest(city(all)))),0,"('dove', 'answer'), ('è', 'loc_1'), ('la', 'ε'), ('città', 'city(all)'), ('più', 'ε'), ('piccola', 'smallest')"
783,783,quali capitali sono negli stati che confinano con il state_name,answer(capital(loc_2(state(next_to_2(stateid(state_name)))))),1,"('quali', 'answer'), ('capitali', 'capital'), ('sono', 'ε'), ('negli', 'loc_2'), ('stati', 'state'), ('che', 'ε'), ('confinano', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
784,784,quali capitali non sono grandi città,"answer(exclude(capital(all), major(city(all))))",0,"('quali', 'answer'), ('capitali', 'capital(all)'), ('non', 'exclude'), ('sono', 'ε'), ('grandi', 'major'), ('città', 'city(all)')"
785,785,quale città in state_name ha la più grande popolazione,answer(largest_one(population_1(city(loc_2(stateid(state_name)))))),0,"('quale', 'answer'), ('città', 'city'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('grande', 'largest_one'), ('popolazione', 'population_1')"
786,786,quale è la densità di popolazione dello stato attraverso cui scorre il fiume più grande in us,answer(density_1(state(traverse_1(longest(river(loc_2(countryid(usa)))))))),0,"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('densità', 'density_1'), ('di', 'ε'), ('popolazione', 'ε'), ('dello', 'ε'), ('stato', 'state'), ('attraverso', 'traverse_1'), ('cui', 'ε'), ('scorre', 'ε'), ('il', 'ε'), ('fiume', 'river'), ('più', 'ε'), ('grande', 'longest'), ('in', 'loc_2'), ('us', 'countryid(usa)')"
787,787,quale è il picco più alto non in state_name,"answer(highest(exclude(mountain(all), loc_2(stateid(state_name)))))",0,"('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('picco', 'mountain(all)'), ('più', 'ε'), ('alto', 'highest'), ('non', 'exclude'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
788,788,quale è il fiume più lungo in usa,answer(longest(river(loc_2(countryid(usa))))),0,"('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('fiume', 'river'), ('più', 'ε'), ('lungo', 'longest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
789,789,quale è il punto più basso degli stati che il river_name attraversa,answer(lowest(place(loc_2(state(traverse_1(riverid(river_name))))))),0,"('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('punto', 'place'), ('più', 'ε'), ('basso', 'lowest'), ('degli', 'loc_2'), ('stati', 'state'), ('che', 'ε'), ('il', 'ε'), ('river_name', 'riverid(river_name)'), ('attraversa', 'traverse_1')"
790,790,quale è il fiume più corto,answer(shortest(river(all))),0,"('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('fiume', 'river(all)'), ('più', 'ε'), ('corto', 'shortest')"
791,791,quale è lo stato più piccolo,answer(smallest(state(all))),0,"('quale', 'answer'), ('è', 'ε'), ('lo', 'ε'), ('stato', 'state(all)'), ('più', 'ε'), ('piccolo', 'smallest')"
792,792,quale degli stati che confina con la state_name ha la più grande popolazione,answer(largest_one(population_1(state(next_to_2(stateid(state_name)))))),0,"('quale', 'answer'), ('degli', 'ε'), ('stati', 'state'), ('che', 'ε'), ('confina', 'next_to_2'), ('con', 'ε'), ('la', 'ε'), ('state_name', 'stateid(state_name)'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('grande', 'largest_one'), ('popolazione', 'population_1')"
793,793,quale fiume attraversa più stati,answer(most(river(traverse_2(state(all))))),0,"('quale', 'answer'), ('fiume', 'river'), ('attraversa', 'traverse_2'), ('più', 'most'), ('stati', 'state(all)')"
794,794,quale fiume scorre attraverso più stati,answer(most(river(traverse_2(state(all))))),0,"('quale', 'answer'), ('fiume', 'river'), ('scorre', 'ε'), ('attraverso', 'traverse_2'), ('più', 'most'), ('stati', 'state(all)')"
795,795,quale fiume scorre attraverso più stati,answer(most(river(traverse_2(state(all))))),0,"('quale', 'answer'), ('fiume', 'river'), ('scorre', 'ε'), ('attraverso', 'traverse_2'), ('più', 'most'), ('stati', 'state(all)')"
796,796,quale fiume attraversa più stati,answer(most(river(traverse_2(state(all))))),0,"('quale', 'answer'), ('fiume', 'river'), ('attraversa', 'traverse_2'), ('più', 'most'), ('stati', 'state(all)')"
797,797,quali fiumi sono in state_name,answer(river(loc_2(stateid(state_name)))),1,"('quali', 'answer'), ('fiumi', 'river'), ('sono', 'ε'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
798,798,quali fiumi non scorrono attraverso il state_name,"answer(exclude(river(all), traverse_2(stateid(state_name))))",0,"('quali', 'answer'), ('fiumi', 'river(all)'), ('non', 'exclude'), ('scorrono', 'ε'), ('attraverso', 'traverse_2'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
799,799,quali fiumi non scorrono attraverso l us,"answer(exclude(river(all), traverse_2(countryid(usa))))",0,"('quali', 'answer'), ('fiumi', 'river(all)'), ('non', 'exclude'), ('scorrono', 'ε'), ('attraverso', 'traverse_2'), ('l', 'ε'), ('us', 'countryid(usa)')"
800,800,quali fiumi scorrono attraverso l state_name,answer(river(traverse_2(stateid(state_name)))),1,"('quali', 'answer'), ('fiumi', 'river'), ('scorrono', 'ε'), ('attraverso', 'traverse_2'), ('l', 'ε'), ('state_name', 'stateid(state_name)')"
801,801,quali fiumi scorrono attraverso stati che confinano con il state_name,answer(river(traverse_2(state(next_to_2(stateid(state_name)))))),1,"('quali', 'answer'), ('fiumi', 'river'), ('scorrono', 'ε'), ('attraverso', 'traverse_2'), ('stati', 'state'), ('che', 'ε'), ('confinano', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
802,802,quali fiumi attraversano stati che confinano con lo stato con capitale city_name,"answer(river(traverse_2(state(next_to_2(state(loc_1(capital(cityid(city_name, _)))))))))",1,"('quali', 'answer'), ('fiumi', 'river'), ('attravertraverse_2o', 'traverse_2'), ('che', 'ε'), ('confinano', 'next_to_2'), ('con', 'ε'), ('lo', 'ε'), ('stato', 'state'), ('con', 'loc_1'), ('capitale', 'capital'), ('city_name', 'cityid(city_name, _)')"
803,803,quali fiumi attraversano stati con meno città,answer(river(traverse_2(fewest(state(loc_1(city(all))))))),0,"('quali', 'answer'), ('fiumi', 'river'), ('attravertraverse_2o', 'traverse_2'), ('con', 'loc_1'), ('meno', 'fewest'), ('città', 'city(all)')"
804,804,quali fiumi attraversano lo stato con la più grande città in us,answer(river(traverse_2(state(loc_1(largest(city(loc_2(countryid(usa))))))))),1,"('quali', 'answer'), ('fiumi', 'river'), ('attravertraverse_2o', 'traverse_2'), ('stato', 'state'), ('con', 'loc_1'), ('la', 'ε'), ('più', 'ε'), ('grande', 'largest'), ('città', 'city'), ('in', 'loc_2'), ('us', 'countryid(usa)')"
805,805,quali fiumi scorrono attraverso lo stato con la più bassa elevazione in usa,answer(river(traverse_2(state(loc_1(lowest(place(loc_2(countryid(usa))))))))),1,"('quali', 'answer'), ('fiumi', 'river'), ('scorrono', 'ε'), ('attraverso', 'traverse_2'), ('lo', 'ε'), ('stato', 'state'), ('con', 'loc_1'), ('la', 'ε'), ('più', 'ε'), ('bassa', 'lowest'), ('elevazione', 'place'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
806,806,quale stato confina con il state_name,answer(state(next_to_2(stateid(state_name)))),1,"('quale', 'answer'), ('stato', 'state'), ('confina', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
807,807,quale stato confina con la state_name,answer(state(next_to_2(stateid(state_name)))),1,"('quale', 'answer'), ('stato', 'state'), ('confina', 'next_to_2'), ('con', 'ε'), ('la', 'ε'), ('state_name', 'stateid(state_name)')"
808,808,quale stato confina con le state_name,answer(state(next_to_2(stateid(state_name)))),1,"('quale', 'answer'), ('stato', 'state'), ('confina', 'next_to_2'), ('con', 'ε'), ('le', 'ε'), ('state_name', 'stateid(state_name)')"
809,809,quale stato confina con più stati,answer(most(state(next_to_2(state(all))))),0,"('quale', 'answer'), ('stato', 'state'), ('confina', 'next_to_2'), ('con', 'ε'), ('più', 'most'), ('stati', 'state(all)')"
810,810,quale stato confina con più stati,answer(most(state(next_to_2(state(all))))),0,"('quale', 'answer'), ('stato', 'state'), ('confina', 'next_to_2'), ('con', 'ε'), ('più', 'most'), ('stati', 'state(all)')"
