,ID,NL,MR,MONOTONIC,ALIGNMENT
639,639,what state borders state_name,answer(state(next_to_2(stateid(state_name)))),1,"('what', 'answer'), ('state', 'state'), ('borders', 'next_to_2'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
640,640,what state borders the least states,answer(fewest(state(next_to_2(state(all))))),0,"('what', 'answer'), ('state', 'state'), ('borders', 'next_to_2'), ('the', 'ε'), ('least', 'fewest'), ('states', 'state(all)')"
641,641,what state borders the least states excluding state_name and excluding state_name,"answer(fewest(state(next_to_2(exclude(exclude(state(all), stateid(state_name)), stateid(state_name))))))",0,"('what', 'answer'), ('state', 'state'), ('borders', 'next_to_2'), ('the', 'ε'), ('least', 'fewest'), ('states', 'state(all)'), ('excluding', 'exclude'), ('state_name', 'stateid(state_name)'), ('and', 'ε'), ('excluding', 'exclude'), ('state_name', 'stateid(state_name)')"
642,642,what state borders the most states,answer(most(state(next_to_2(state(all))))),0,"('what', 'answer'), ('state', 'state'), ('borders', 'next_to_2'), ('the', 'ε'), ('most', 'most'), ('states', 'state(all)')"
643,643,what state borders the state with the smallest population,answer(state(next_to_2(smallest_one(population_1(state(all)))))),0,"('what', 'answer'), ('state', 'state'), ('borders', 'next_to_2'), ('the', 'ε'), ('state', 'state(all)'), ('with', 'ε'), ('the', 'ε'), ('smallest', 'smallest_one'), ('population', 'population_1')"
644,644,what state contains the highest point in the us,answer(state(loc_1(highest(place(loc_2(countryid(usa))))))),1,"('what', 'answer'), ('state', 'state'), ('contains', 'loc_1'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('the', 'ε'), ('us', 'countryid(usa)')"
645,645,what state contains the highest point of those the river_name river traverses,answer(state(loc_1(highest(place(loc_2(state(traverse_1(riverid(river_name))))))))),0,"('what', 'answer'), ('state', 'state'), ('contains', 'loc_1'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('of', 'loc_2'), ('those', 'state'), ('the', 'ε'), ('river_name', 'riverid(river_name)'), ('river', 'ε'), ('traverses', 'traverse_1')"
646,646,what state has highest elevation,answer(state(loc_1(highest(place(all))))),1,"('what', 'answer'), ('state', 'state'), ('has', 'loc_1'), ('highest', 'highest'), ('elevation', 'place(all)')"
647,647,what state has no rivers,"answer(exclude(state(all), loc_1(river(all))))",0,"('what', 'answer'), ('state', 'state(all)'), ('has', 'loc_1'), ('no', 'exclude'), ('rivers', 'river(all)')"
648,648,what state has the capital city_name,"answer(state(loc_1(capital(cityid(city_name, _)))))",1,"('what', 'answer'), ('state', 'state'), ('has', 'loc_1'), ('the', 'ε'), ('capital', 'capital'), ('city_name', 'cityid(city_name, _)')"
649,649,what state has the city city_name,"answer(state(loc_1(city(cityid(city_name, _)))))",1,"('what', 'answer'), ('state', 'state'), ('has', 'loc_1'), ('the', 'ε'), ('city', 'city'), ('city_name', 'cityid(city_name, _)')"
650,650,what state has the city with the largest population,answer(state(loc_1(largest_one(population_1(city(all)))))),0,"('what', 'answer'), ('state', 'state'), ('has', 'loc_1'), ('the', 'ε'), ('city', 'city(all)'), ('with', 'ε'), ('the', 'ε'), ('largest', 'largest_one'), ('population', 'population_1')"
651,651,what state has the city with the most population,answer(state(loc_1(largest_one(population_1(city(all)))))),0,"('what', 'answer'), ('state', 'state'), ('has', 'loc_1'), ('the', 'ε'), ('city', 'city(all)'), ('with', 'ε'), ('the', 'ε'), ('most', 'largest_one'), ('population', 'population_1')"
652,652,what state has the greatest population density,answer(largest_one(density_1(state(all)))),0,"('what', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('greatest', 'largest_one'), ('population', 'ε'), ('density', 'density_1')"
653,653,what state has the highest elevation,answer(state(loc_1(highest(place(all))))),1,"('what', 'answer'), ('state', 'state'), ('has', 'loc_1'), ('the', 'ε'), ('highest', 'highest'), ('elevation', 'place(all)')"
654,654,what state has the highest population,answer(largest_one(population_1(state(all)))),0,"('what', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('highest', 'largest_one'), ('population', 'population_1')"
655,655,what state has the highest population density,answer(largest_one(density_1(state(all)))),0,"('what', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('highest', 'largest_one'), ('population', 'ε'), ('density', 'density_1')"
656,656,what state has the largest area,answer(largest_one(area_1(state(all)))),0,"('what', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('largest', 'largest_one'), ('area', 'area_1')"
657,657,what state has the largest capital,answer(state(loc_1(largest(capital(all))))),1,"('what', 'answer'), ('state', 'state'), ('has', 'loc_1'), ('the', 'ε'), ('largest', 'largest'), ('capital', 'capital(all)')"
658,658,what state has the largest city,answer(state(loc_1(largest(city(all))))),1,"('what', 'answer'), ('state', 'state'), ('has', 'loc_1'), ('the', 'ε'), ('largest', 'largest'), ('city', 'city(all)')"
659,659,what state has the largest population,answer(largest_one(population_1(state(all)))),0,"('what', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('largest', 'largest_one'), ('population', 'population_1')"
660,660,what state has the largest population density,answer(largest_one(density_1(state(all)))),0,"('what', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('largest', 'largest_one'), ('population', 'ε'), ('density', 'density_1')"
661,661,what state has the largest urban population,answer(largest_one(population_1(state(all)))),0,"('what', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('largest', 'largest_one'), ('urban', 'ε'), ('population', 'population_1')"
662,662,what state has the least population density,answer(smallest_one(density_1(state(all)))),0,"('what', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('least', 'smallest_one'), ('population', 'ε'), ('density', 'density_1')"
663,663,what state has the longest river,answer(state(loc_1(longest(river(all))))),1,"('what', 'answer'), ('state', 'state'), ('has', 'loc_1'), ('the', 'ε'), ('longest', 'longest'), ('river', 'river(all)')"
664,664,what state has the lowest population density,answer(smallest_one(density_1(state(all)))),0,"('what', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('losmallest_one', 'smallest_one'), ('density', 'density_1')"
665,665,what state has the most cities,answer(most(state(loc_1(city(all))))),0,"('what', 'answer'), ('state', 'state'), ('has', 'loc_1'), ('the', 'ε'), ('most', 'most'), ('cities', 'city(all)')"
666,666,what state has the most major cities,answer(most(state(loc_1(major(city(all)))))),0,"('what', 'answer'), ('state', 'state'), ('has', 'loc_1'), ('the', 'ε'), ('most', 'most'), ('major', 'major'), ('cities', 'city(all)')"
667,667,what state has the most major rivers running through it,answer(most(state(traverse_1(major(river(all)))))),0,"('what', 'answer'), ('state', 'state'), ('has', 'ε'), ('the', 'ε'), ('most', 'most'), ('major', 'major'), ('rivers', 'river(all)'), ('running', 'traverse_1'), ('through', 'ε'), ('it', 'ε')"
668,668,what state has the most people,answer(largest_one(population_1(state(all)))),0,"('what', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('most', 'largest_one'), ('people', 'population_1')"
669,669,what state has the most rivers,answer(most(state(loc_1(river(all))))),0,"('what', 'answer'), ('state', 'state'), ('has', 'loc_1'), ('the', 'ε'), ('most', 'most'), ('rivers', 'river(all)')"
670,670,what state has the most rivers running through it,answer(most(state(traverse_1(river(all))))),0,"('what', 'answer'), ('state', 'state'), ('has', 'ε'), ('the', 'ε'), ('most', 'most'), ('rivers', 'river(all)'), ('running', 'traverse_1'), ('through', 'ε'), ('it', 'ε')"
671,671,what state has the shortest river,answer(state(loc_1(shortest(river(all))))),1,"('what', 'answer'), ('state', 'state'), ('has', 'loc_1'), ('the', 'ε'), ('shortest', 'shortest'), ('river', 'river(all)')"
672,672,what state has the smallest area,answer(smallest_one(area_1(state(all)))),0,"('what', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('smallest', 'smallest_one'), ('area', 'area_1')"
673,673,what state has the smallest capital,answer(state(loc_1(smallest(capital(all))))),1,"('what', 'answer'), ('state', 'state'), ('has', 'loc_1'), ('the', 'ε'), ('smallest', 'smallest'), ('capital', 'capital(all)')"
674,674,what state has the smallest population,answer(smallest_one(population_1(state(all)))),0,"('what', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('smallest', 'smallest_one'), ('population', 'population_1')"
675,675,what state has the smallest population density,answer(smallest_one(density_1(state(all)))),0,"('what', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('smallest', 'smallest_one'), ('population', 'ε'), ('density', 'density_1')"
676,676,what state has the smallest urban population,answer(smallest_one(population_1(state(all)))),0,"('what', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('smallest', 'smallest_one'), ('urban', 'ε'), ('population', 'population_1')"
677,677,what state has the sparsest population density,answer(smallest_one(density_1(state(all)))),0,"('what', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('sparsest', 'smallest_one'), ('population', 'ε'), ('density', 'density_1')"
678,678,what state is city_name in,"answer(state(loc_1(cityid(city_name, _))))",0,"('what', 'answer'), ('state', 'state'), ('is', 'ε'), ('city_name', 'cityid(city_name, _)'), ('in', 'loc_1')"
679,679,what state is city_name the capital of,"answer(state(loc_1(capital(cityid(city_name, _)))))",0,"('what', 'answer'), ('state', 'state'), ('is', 'ε'), ('city_name', 'cityid(city_name, _)'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_1')"
680,680,what state is city_name in,"answer(state(loc_1(cityid(city_name, _))))",0,"('what', 'answer'), ('state', 'state'), ('is', 'ε'), ('city_name', 'cityid(city_name, _)'), ('in', 'loc_1')"
681,681,what state is city_name the capital of,"answer(state(loc_1(capital(cityid(city_name, _)))))",0,"('what', 'answer'), ('state', 'state'), ('is', 'ε'), ('city_name', 'cityid(city_name, _)'), ('the', 'ε'), ('capital', 'capital'), ('of', 'loc_1')"
682,682,what state is city_name in,"answer(state(loc_1(cityid(city_name, _))))",0,"('what', 'answer'), ('state', 'state'), ('is', 'ε'), ('city_name', 'cityid(city_name, _)'), ('in', 'loc_1')"
683,683,what state is city_name located in,"answer(state(loc_1(cityid(city_name, _))))",0,"('what', 'answer'), ('state', 'state'), ('is', 'ε'), ('city_name', 'cityid(city_name, _)'), ('state_name', 'ε'), ('located', 'loc_1'), ('in', 'ε')"
684,684,what state is city_name in,"answer(state(loc_1(cityid(city_name, _))))",0,"('what', 'answer'), ('state', 'state'), ('is', 'ε'), ('city_name', 'cityid(city_name, _)'), ('in', 'loc_1')"
685,685,what state is city_name in,"answer(state(loc_1(cityid(city_name, _))))",0,"('what', 'answer'), ('state', 'state'), ('is', 'ε'), ('city_name', 'cityid(city_name, _)'), ('in', 'loc_1')"
686,686,what state is the biggest,answer(largest(state(all))),0,"('what', 'answer'), ('state', 'state(all)'), ('is', 'ε'), ('the', 'ε'), ('biggest', 'largest')"
687,687,what state is the largest in population,answer(largest_one(population_1(state(all)))),0,"('what', 'answer'), ('state', 'state(all)'), ('is', 'ε'), ('the', 'ε'), ('largest', 'largest_one'), ('in', 'ε'), ('population', 'population_1')"
688,688,what state is the state with the most rivers,answer(state(most(state(loc_1(river(all)))))),0,"('what', 'answer'), ('state', 'state'), ('is', 'ε'), ('the', 'ε'), ('state', 'state'), ('with', 'loc_1'), ('the', 'ε'), ('most', 'most'), ('rivers', 'river(all)')"
689,689,what state that borders state_name has the highest population,answer(largest_one(population_1(state(next_to_2(stateid(state_name)))))),0,"('what', 'answer'), ('state', 'state'), ('that', 'ε'), ('borders', 'next_to_2'), ('state_name', 'stateid(state_name)'), ('has', 'ε'), ('the', 'ε'), ('highest', 'largest_one'), ('population', 'population_1')"
690,690,what state that borders state_name is the largest,answer(largest(state(next_to_2(stateid(state_name))))),0,"('what', 'answer'), ('state', 'state'), ('that', 'ε'), ('borders', 'next_to_2'), ('state_name', 'stateid(state_name)'), ('is', 'ε'), ('the', 'ε'), ('largest', 'largest')"
691,691,what state which the river_name runs through has the largest population,answer(largest_one(population_1(state(traverse_1(riverid(river_name)))))),0,"('what', 'answer'), ('state', 'state'), ('which', 'ε'), ('the', 'ε'), ('river_name', 'riverid(river_name)'), ('runs', 'traverse_1'), ('through', 'ε'), ('has', 'ε'), ('the', 'ε'), ('largest', 'largest_one'), ('population', 'population_1')"
692,692,what states are next to state_name,answer(state(next_to_2(stateid(state_name)))),1,"('what', 'answer'), ('states', 'state'), ('are', 'ε'), ('next', 'next_to_2'), ('to', 'ε'), ('state_name', 'stateid(state_name)')"
693,693,what states are next to state_name,answer(state(next_to_2(stateid(state_name)))),1,"('what', 'answer'), ('states', 'state'), ('are', 'ε'), ('next', 'next_to_2'), ('to', 'ε'), ('state_name', 'stateid(state_name)')"
694,694,what states are next to the state_name,answer(state(next_to_2(stateid(state_name)))),1,"('what', 'answer'), ('states', 'state'), ('are', 'ε'), ('next', 'next_to_2'), ('to', 'ε'), ('the', 'ε'), ('state_name', 'stateid(state_name)')"
695,695,what states border state_name,answer(state(next_to_2(stateid(state_name)))),1,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('state_name', 'stateid(state_name)')"
696,696,what states border state_name,answer(state(next_to_2(stateid(state_name)))),1,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('state_name', 'stateid(state_name)')"
697,697,what states border state_name,answer(state(next_to_2(stateid(state_name)))),1,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('state_name', 'stateid(state_name)')"
698,698,what states border state_name,answer(state(next_to_2(stateid(state_name)))),1,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('state_name', 'stateid(state_name)')"
699,699,what states border state_name,answer(state(next_to_2(stateid(state_name)))),1,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('state_name', 'stateid(state_name)')"
700,700,what states border state_name,answer(state(next_to_2(stateid(state_name)))),1,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('state_name', 'stateid(state_name)')"
701,701,what states border state_name,answer(state(next_to_2(stateid(state_name)))),1,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('state_name', 'stateid(state_name)')"
702,702,what states border state_name,answer(state(next_to_2(stateid(state_name)))),1,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('state_name', 'stateid(state_name)')"
703,703,what states border state_name,answer(state(next_to_2(stateid(state_name)))),1,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('state_name', 'stateid(state_name)')"
704,704,what states border state_name,answer(state(next_to_2(stateid(state_name)))),1,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('state_name', 'stateid(state_name)')"
705,705,what states border state_name,answer(state(next_to_2(stateid(state_name)))),1,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('state_name', 'stateid(state_name)')"
706,706,what states border state_name,answer(state(next_to_2(stateid(state_name)))),1,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
707,707,what states border state_name,answer(state(next_to_2(stateid(state_name)))),1,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
708,708,what states border state_name,answer(state(next_to_2(stateid(state_name)))),1,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('state_name', 'stateid(state_name)')"
709,709,what states border state_name,answer(state(next_to_2(stateid(state_name)))),1,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
710,710,what states border states that border state_name,answer(state(next_to_2(state(next_to_2(stateid(state_name)))))),1,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('states', 'state'), ('that', 'ε'), ('border', 'next_to_2'), ('state_name', 'stateid(state_name)')"
711,711,what states border states that border state_name,answer(state(next_to_2(state(next_to_2(stateid(state_name)))))),1,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('states', 'state'), ('that', 'ε'), ('border', 'next_to_2'), ('state_name', 'stateid(state_name)')"
712,712,what states border states that border states that border state_name,answer(state(next_to_2(state(next_to_2(state(next_to_2(stateid(state_name)))))))),1,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('states', 'state'), ('that', 'ε'), ('border', 'next_to_2'), ('states', 'state'), ('that', 'ε'), ('border', 'next_to_2'), ('state_name', 'stateid(state_name)')"
713,713,what states border states that border states that border states that border state_name,answer(state(next_to_2(state(next_to_2(state(next_to_2(state(next_to_2(stateid(state_name)))))))))),1,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('states', 'state'), ('that', 'ε'), ('border', 'next_to_2'), ('states', 'state'), ('that', 'ε'), ('border', 'next_to_2'), ('states', 'state'), ('that', 'ε'), ('border', 'next_to_2'), ('state_name', 'stateid(state_name)')"
714,714,what states border states that border the state with the largest population,answer(state(next_to_2(state(next_to_2(largest_one(population_1(state(all)))))))),0,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('states', 'state'), ('that', 'ε'), ('border', 'next_to_2'), ('the', 'ε'), ('state', 'state(all)'), ('with', 'ε'), ('the', 'ε'), ('largest', 'largest_one'), ('population', 'population_1')"
715,715,what states border states that the river_name runs through,answer(state(next_to_2(state(traverse_1(riverid(river_name)))))),0,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('states', 'state'), ('that', 'ε'), ('the', 'ε'), ('river_name', 'riverid(river_name)'), ('runs', 'traverse_1'), ('through', 'ε')"
716,716,what states border states that the river_name runs through,answer(state(next_to_2(state(traverse_1(riverid(river_name)))))),0,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('states', 'state'), ('that', 'ε'), ('the', 'ε'), ('river_name', 'riverid(river_name)'), ('runs', 'traverse_1'), ('through', 'ε')"
717,717,what states border states which the river_name runs through,answer(state(next_to_2(state(traverse_1(riverid(river_name)))))),0,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('states', 'state'), ('which', 'ε'), ('the', 'ε'), ('river_name', 'riverid(river_name)'), ('runs', 'traverse_1'), ('through', 'ε')"
718,718,what states border state_name,answer(state(next_to_2(stateid(state_name)))),1,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('state_name', 'stateid(state_name)')"
719,719,what states border state_name and have a major river,"answer(intersection(state(next_to_2(stateid(state_name))), loc_1(major(river(all)))))",0,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('state_name', 'stateid(state_name)'), ('and', 'intersection'), ('have', 'loc_1'), ('a', 'ε'), ('major', 'major'), ('river', 'river(all)')"
720,720,what states border the river_name river,answer(state(next_to_2(riverid(river_name)))),1,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('the', 'ε'), ('river_name', 'riverid(river_name)'), ('river', 'ε')"
721,721,what states border the most populous state,answer(state(next_to_2(largest_one(population_1(state(all)))))),1,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('the', 'ε'), ('most', 'largest_one'), ('populous', 'population_1'), ('state', 'state(all)')"
722,722,what states border the state that borders the most states,answer(state(next_to_2(most(state(next_to_2(state(all))))))),0,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('the', 'ε'), ('state', 'state'), ('that', 'ε'), ('borders', 'next_to_2'), ('the', 'ε'), ('most', 'most'), ('states', 'state(all)')"
723,723,what states border the state with the most cities,answer(state(next_to_2(most(state(loc_1(city(all))))))),0,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('the', 'ε'), ('state', 'state'), ('with', 'loc_1'), ('the', 'ε'), ('most', 'most'), ('cities', 'city(all)')"
724,724,what states border the state with the most major cities,answer(state(next_to_2(most(state(loc_1(major(city(all)))))))),0,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('the', 'ε'), ('state', 'state'), ('with', 'loc_1'), ('the', 'ε'), ('most', 'most'), ('major', 'major'), ('cities', 'city(all)')"
725,725,what states border the state with the smallest area,answer(state(next_to_2(smallest_one(area_1(state(all)))))),0,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('the', 'ε'), ('state', 'state(all)'), ('with', 'ε'), ('the', 'ε'), ('smallest', 'smallest_one'), ('area', 'area_1')"
726,726,what states border the states with the most cities,answer(state(next_to_2(most(state(loc_1(city(all))))))),0,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('the', 'ε'), ('states', 'state'), ('with', 'loc_1'), ('the', 'ε'), ('most', 'most'), ('cities', 'city(all)')"
727,727,what states border state_name,answer(state(next_to_2(stateid(state_name)))),1,"('what', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('state_name', 'stateid(state_name)')"
728,728,what state s capital is city_name,"answer(state(capital_2(cityid(city_name, _))))",1,"('what', 'answer'), ('state', 'state'), ('s', 'ε'), ('capital', 'capital_2'), ('is', 'ε'), ('city_name', 'cityid(city_name, _)')"
729,729,what states contain at least one major rivers,answer(state(loc_1(major(river(all))))),1,"('what', 'answer'), ('states', 'state'), ('contain', 'loc_1'), ('at', 'ε'), ('least', 'ε'), ('one', 'ε'), ('major', 'major'), ('rivers', 'river(all)')"
730,730,what states does the river_name river run through,answer(state(traverse_1(riverid(river_name)))),0,"('what', 'answer'), ('states', 'state'), ('does', 'ε'), ('the', 'ε'), ('river_name', 'riverid(river_name)'), ('river', 'ε'), ('run', 'traverse_1'), ('through', 'ε')"
731,731,what states does the river_name river run through,answer(state(traverse_1(riverid(river_name)))),0,"('what', 'answer'), ('states', 'state'), ('does', 'ε'), ('the', 'ε'), ('river_name', 'riverid(river_name)'), ('river', 'ε'), ('run', 'traverse_1'), ('through', 'ε')"
732,732,what states does the river_name river run through,answer(state(traverse_1(riverid(river_name)))),0,"('what', 'answer'), ('states', 'state'), ('does', 'ε'), ('the', 'ε'), ('river_name', 'riverid(river_name)'), ('river', 'ε'), ('run', 'traverse_1'), ('through', 'ε')"
733,733,what states does the river_name run through,answer(state(traverse_1(riverid(river_name)))),0,"('what', 'answer'), ('states', 'state'), ('does', 'ε'), ('the', 'ε'), ('river_name', 'riverid(river_name)'), ('run', 'traverse_1'), ('through', 'ε')"
734,734,what states does the river_name river run through,answer(state(traverse_1(riverid(river_name)))),0,"('what', 'answer'), ('states', 'state'), ('does', 'ε'), ('the', 'ε'), ('river_name', 'riverid(river_name)'), ('river', 'ε'), ('run', 'traverse_1'), ('through', 'ε')"
735,735,what states does the river_name run through,answer(state(traverse_1(riverid(river_name)))),0,"('what', 'answer'), ('states', 'state'), ('does', 'ε'), ('the', 'ε'), ('river_name', 'riverid(river_name)'), ('run', 'traverse_1'), ('through', 'ε')"
736,736,what states does the river_name river go through,answer(state(traverse_1(riverid(river_name)))),0,"('what', 'answer'), ('states', 'state'), ('does', 'ε'), ('the', 'ε'), ('river_name', 'riverid(river_name)'), ('river', 'ε'), ('go', 'traverse_1'), ('through', 'ε')"
737,737,what states does the river_name river run through,answer(state(traverse_1(riverid(river_name)))),0,"('what', 'answer'), ('states', 'state'), ('does', 'ε'), ('the', 'ε'), ('river_name', 'riverid(river_name)'), ('river', 'ε'), ('run', 'traverse_1'), ('through', 'ε')"
738,738,what states does the shortest river run through,answer(state(traverse_1(shortest(river(all))))),0,"('what', 'answer'), ('states', 'state'), ('does', 'ε'), ('the', 'ε'), ('shortest', 'shortest'), ('river', 'river(all)'), ('run', 'traverse_1'), ('through', 'ε')"
739,739,what states have a capital that is the highest point in the state,answer(state(loc_1(capital(highest(place(all)))))),1,"('what', 'answer'), ('states', 'state'), ('have', 'loc_1'), ('a', 'ε'), ('capital', 'capital'), ('that', 'ε'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place(all)'), ('in', 'ε'), ('the', 'ε'), ('state', 'ε')"
740,740,what states have a city named city_name,"answer(state(loc_1(city(cityid(city_name, _)))))",1,"('what', 'answer'), ('states', 'state'), ('have', 'loc_1'), ('a', 'ε'), ('city', 'city'), ('named', 'ε'), ('city_name', 'cityid(city_name, _)')"
741,741,what states have cities named city_name,"answer(state(loc_1(city(cityid(city_name, _)))))",1,"('what', 'answer'), ('states', 'state'), ('have', 'loc_1'), ('cities', 'city'), ('named', 'ε'), ('city_name', 'cityid(city_name, _)')"
742,742,what states have cities named city_name,"answer(state(loc_1(city(cityid(city_name, _)))))",1,"('what', 'answer'), ('states', 'state'), ('have', 'loc_1'), ('cities', 'city'), ('named', 'ε'), ('city_name', 'cityid(city_name, _)')"
743,743,what states have cities named city_name,"answer(state(loc_1(city(cityid(city_name, _)))))",1,"('what', 'answer'), ('states', 'state'), ('have', 'loc_1'), ('cities', 'city'), ('named', 'ε'), ('city_name', 'cityid(city_name, _)')"
744,744,what states have cities named city_name,"answer(state(loc_1(city(cityid(city_name, _)))))",1,"('what', 'answer'), ('states', 'state'), ('have', 'loc_1'), ('cities', 'city'), ('named', 'ε'), ('city_name', 'cityid(city_name, _)')"
745,745,what states have cities named city_name,"answer(state(loc_1(city(cityid(city_name, _)))))",1,"('what', 'answer'), ('states', 'state'), ('have', 'loc_1'), ('cities', 'city'), ('named', 'ε'), ('city_name', 'cityid(city_name, _)')"
746,746,what states have cities named city_name,"answer(state(loc_1(city(cityid(city_name, _)))))",1,"('what', 'answer'), ('states', 'state'), ('have', 'loc_1'), ('cities', 'city'), ('named', 'ε'), ('city_name', 'cityid(city_name, _)')"
747,747,what states have no bordering state,"answer(exclude(state(all), next_to_2(state(all))))",0,"('what', 'answer'), ('states', 'state(all)'), ('have', 'ε'), ('no', 'exclude'), ('bordering', 'next_to_2'), ('state', 'state(all)')"
748,748,what states have rivers named river_name,answer(state(loc_1(river(riverid(river_name))))),1,"('what', 'answer'), ('states', 'state'), ('have', 'loc_1'), ('rivers', 'river'), ('named', 'ε'), ('river_name', 'riverid(river_name)')"
749,749,what states have rivers running through them,answer(state(traverse_1(river(all)))),0,"('what', 'answer'), ('states', 'state'), ('have', 'ε'), ('rivers', 'river(all)'), ('running', 'traverse_1'), ('through', 'ε'), ('them', 'ε')"
750,750,what states have towns named city_name,"answer(state(loc_1(city(cityid(city_name, _)))))",1,"('what', 'answer'), ('states', 'state'), ('have', 'loc_1'), ('towns', 'city'), ('named', 'ε'), ('city_name', 'cityid(city_name, _)')"
751,751,what state s high point is higher than that of state_name,answer(state(high_point_2(higher_2(high_point_1(stateid(state_name)))))),1,"('what', 'answer'), ('state', 'state'), ('s', 'ε'), ('high', 'high_point_2'), ('point', 'ε'), ('is', 'ε'), ('higher', 'higher_2'), ('than', 'ε'), ('that', 'high_point_1'), ('of', 'ε'), ('state_name', 'stateid(state_name)')"
752,752,what states in the united states have a city of city_name,"answer(intersection(state(loc_2(countryid(usa))), loc_1(city(cityid(city_name, _)))))",1,"('what', 'answer'), ('ε', 'intersection'), ('states', 'state'), ('in', 'loc_2'), ('the', 'ε'), ('united', 'countryid(usa)'), ('states', 'ε'), ('have', 'loc_1'), ('a', 'ε'), ('city', 'city'), ('of', 'ε'), ('city_name', 'cityid(city_name, _)')"
753,753,what states neighbor state_name,answer(state(next_to_2(stateid(state_name)))),1,"('what', 'answer'), ('states', 'state'), ('neighbor', 'next_to_2'), ('state_name', 'stateid(state_name)')"
754,754,what states surround state_name,answer(state(next_to_2(stateid(state_name)))),1,"('what', 'answer'), ('states', 'state'), ('surround', 'next_to_2'), ('state_name', 'stateid(state_name)')"
755,755,what state_name city has the largest population,answer(largest_one(population_1(city(loc_2(stateid(state_name)))))),0,"('what', 'answer'), ('state_name', 'stateid(state_name)'), ('city', 'city'), ('has', 'loc_2'), ('the', 'ε'), ('largest', 'largest_one'), ('population', 'population_1')"
